dataset.id	melody.id	note.id	melody.name	vertint12	articulation	comma	voice	ornament	dyn	phrase	bioi	deltast	accidental	mpitch	cpitch	barlength	pulses	tempo	mode	keysig	dur	onset	cpitch.order.ltm.cpint	cpitch.order.stm.cpint	cpitch.weight.ltm	cpitch.weight.stm	cpitch.weight.ltm.cpint	cpitch.weight.stm.cpint	cpitch.probability	cpitch.information.content	cpitch.entropy	cpitch.43	cpitch.44	cpitch.45	cpitch.46	cpitch.47	cpitch.48	cpitch.49	cpitch.50	cpitch.51	cpitch.52	cpitch.53	cpitch.54	cpitch.55	cpitch.56	cpitch.57	cpitch.58	cpitch.59	cpitch.60	cpitch.61	cpitch.62	cpitch.63	cpitch.64	cpitch.65	cpitch.66	cpitch.67	cpitch.68	cpitch.69	cpitch.70	cpitch.71	cpitch.72	cpitch.73	cpitch.74	cpitch.75	cpitch.76	cpitch.77	probability	information.content	entropy	
2	44	17	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	12	0	0	43	74	96	4	NA	NA	1	36	432	3	1	0.9854069	0.014593197	1.0	1.0	0.26947904	1.891755	2.3939524	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	1.3927562e-4	0.0053553237	1.3927562e-4	6.182974e-4	0.0017948999	0.0010911425	0.009196084	8.552104e-4	0.02362285	0.021258127	0.032459464	0.26947904	0.12055171	0.13845842	0.37219536	0.26947904	1.891755	2.3939524	
2	44	18	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	36	0	0	43	74	96	4	NA	NA	1	12	468	4	0	0.9925217	0.0074782697	1.0	1.0	0.16620068	2.5890017	2.2635844	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	1.2169693e-5	2.4508755e-4	1.2169693e-5	4.5785437e-5	1.2911452e-4	7.919444e-5	0.0025627038	6.250696e-5	0.011322973	0.0013926872	0.017950566	0.31574693	0.26338416	0.16620068	0.0055530397	0.20493838	0.010142768	0.16620068	2.5890017	2.2635844	
2	44	19	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	12	0	0	42	72	96	4	NA	NA	1	36	480	3	1	0.9766065	0.023393538	1.0	1.0	0.18334764	2.4473462	2.301088	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	6.234804e-5	0.0026371493	6.234804e-5	2.2963778e-4	6.3689996e-4	3.9372663e-4	0.0031960185	3.119438e-4	0.025178425	0.008007158	0.027319374	0.18334764	0.05209797	0.1496504	0.059130665	0.4788011	0.007814962	0.18334764	2.4473462	2.301088	
2	44	20	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	36	0	0	42	72	96	4	NA	NA	1	12	516	3	1	0.9888197	0.011180268	1.0	1.0	0.032763205	4.93178	2.0990794	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	1.2829422e-5	2.0696172e-4	1.2829422e-5	4.096567e-5	1.1047834e-4	6.8863636e-5	0.0018210075	5.4934902e-5	0.007663171	0.0011568775	0.012225031	0.267611	0.41600406	0.032763205	0.0046118405	0.2212406	0.007009791	0.008112419	0.019067869	0.032763205	4.93178	2.0990794	
2	44	21	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	12	0	0	41	71	96	4	NA	NA	1	48	528	3	2	0.8607942	0.13920584	1.0	1.0	0.05408118	4.2087293	2.6461353	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	1.5631314e-4	0.0032212625	1.5631314e-4	4.2946363e-4	0.001018589	6.749801e-4	0.0049359715	5.54442e-4	0.021948671	0.009066725	0.028741524	0.32866046	0.05408118	0.12268232	0.06314801	0.30909705	0.010829279	0.023876533	0.0142198065	0.05408118	4.2087293	2.6461353	
2	44	22	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	48	0	0	40	69	96	4	NA	NA	1	24	576	2	1	0.9956238	0.004376229	1.0	1.0	0.5995574	0.7380302	1.7678668	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	2.6681135e-5	3.9550208e-4	2.6681135e-5	7.96595e-5	2.115155e-4	0.0019688446	0.0065457853	0.001942777	0.0016246212	0.018582601	0.0029999325	0.5995574	0.010521349	0.03576404	0.26200587	0.020437222	0.009889887	0.0022659001	0.024673877	7.96595e-5	0.5995574	0.7380302	1.7678668	
2	44	23	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	24	0	0	41	71	96	4	NA	NA	1	12	600	3	1	0.7228726	0.27712741	1.0	1.0	0.21416652	2.223195	2.5457075	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	8.8832705e-5	5.418421e-4	8.8832705e-5	1.7723348e-4	3.475352e-4	2.5067024e-4	0.0038083345	2.1516148e-4	0.009997916	0.0018800327	0.014959368	0.35497478	0.1299092	0.19174969	0.009596253	0.21416652	0.028603593	0.011112424	0.014893445	1.7723348e-4	0.0073734056	0.003932946	0.21416652	2.223195	2.5457075	
2	44	24	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	12	0	0	42	72	96	4	NA	NA	1	12	612	4	1	0.9882581	0.011741827	1.0	1.0	0.5933034	0.7531581	2.0580623	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	7.595261e-6	0.0012313959	7.595261e-6	2.249375e-5	0.0014594366	3.7265392e-5	0.015061355	0.005154963	0.0061029894	0.060713384	0.0072727706	0.14469348	0.0029165104	0.032895543	0.5933034	0.0972792	0.018367235	6.3244114e-4	0.012704589	2.249375e-5	0.5933034	0.7531581	2.0580623	
2	44	25	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	12	0	0	41	71	96	4	NA	NA	1	24	624	5	2	0.98208636	0.017913653	1.0	1.0	0.23604313	2.0828776	2.1372678	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	2.4179839e-5	0.015501085	2.4179839e-5	7.6600736e-5	2.0518989e-4	0.0034558903	0.0010128979	1.02516424e-4	0.015395713	0.0021145616	0.059296772	0.02649006	0.23604313	0.072579406	0.0085314745	0.5269855	0.0053729606	0.024090929	0.002310097	0.23604313	2.0828776	2.1372678	
2	44	26	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	4	NA	NA	1	24	648	5	1	0.9997711	2.288144e-4	1.0	0.99999994	0.77885365	0.36057582	1.1207868	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	7.689367e-6	1.1526908e-4	7.689367e-6	2.3062306e-5	6.148568e-5	5.784371e-4	0.016494222	5.7075714e-4	4.7629085e-4	0.011337786	8.759802e-4	0.77885365	0.003088777	0.0066512898	0.16171269	0.006009906	0.002905305	6.6086976e-4	0.00924099	2.3062306e-5	0.77885365	0.36057582	1.1207868	
2	44	27	"Berkowitz35"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	96	4	NA	NA	1	96	672	6	2	0.9638203	0.036179762	1.0	1.0	0.49822527	1.0051299	2.0321763	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.3657547e-5	1.5220478e-4	1.3657547e-5	3.4303022e-5	8.419101e-5	5.445941e-5	0.0011624682	4.4424523e-5	0.0074350457	7.994866e-4	0.007207366	0.49822527	0.1126582	0.019533655	0.0032706931	0.27629837	0.042563155	0.004848652	0.018291678	3.4303022e-5	0.00495408	0.0021431108	0.49822527	1.0051299	2.0321763	
2	45	1	"Berkowitz36"	NA	NA	NA	1	NA	NA	1	0	0	0	39	67	72	3	NA	NA	-2	48	0	0	0	0.5	0.5	1.0	1.0	0.028571427	5.129283	5.1292834	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	5.129283	5.1292834	
2	45	2	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	48	0	0	40	69	72	3	NA	NA	-2	24	48	0	0	0.96319145	0.036808528	1.0	1.0	0.21594487	2.211265	3.2874112	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	5.964731e-4	0.005432046	5.964731e-4	0.0013152702	0.0030565504	0.0020185113	0.013338509	0.0016683181	0.020738484	0.02803661	0.037137073	0.26391706	0.12459063	0.052329555	0.10515336	0.21594487	0.031814236	0.02835212	0.030557036	0.0013152702	0.01398725	0.005095633	0.0040810136	0.0023663857	0.21594487	2.211265	3.2874112	
2	45	3	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	72	3	NA	NA	-2	24	72	1	0	0.96448857	0.035511464	1.0	1.0	0.22999343	2.1203353	2.6682904	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	4.772463e-5	0.006059953	4.772463e-5	1.199443e-4	0.0071843932	1.9048438e-4	0.022437174	0.001605593	0.0061641964	0.04022304	0.025910165	0.23514049	0.012510669	0.059856273	0.22999343	0.31692734	0.017717822	0.0028332921	0.012399894	1.199443e-4	0.0013910151	4.990168e-4	0.22999343	2.1203353	2.6682904	
2	45	4	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	72	3	NA	NA	-2	24	96	2	0	0.993139	0.0068609896	1.0	1.0	0.53106475	0.91304034	2.1176565	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	3.38075e-5	0.008683002	3.38075e-5	9.3643706e-5	2.4223136e-4	0.004291279	0.0011547483	1.2344451e-4	0.018709835	0.0024992956	0.06273542	0.030928416	0.25352952	0.038861316	0.010005567	0.53106475	0.0059338976	0.023467703	0.0027325137	9.3643706e-5	0.0043088864	0.53106475	0.91304034	2.1176565	
2	45	5	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	43	74	72	3	NA	NA	-2	24	120	3	1	0.91201216	0.08798778	1.0	1.0	0.4212726	1.247174	2.5815234	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	2.1520977e-5	0.013050714	2.1520977e-5	6.279277e-5	0.0030386064	1.0138136e-4	0.044239614	7.3638855e-4	0.013143441	0.015553566	0.062026493	0.19675724	0.0056480523	0.068809204	0.13167284	0.4212726	0.01453683	0.0013826672	0.007580207	0.4212726	1.247174	2.5815234	
2	45	6	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	-1	44	75	72	3	NA	NA	-2	72	144	4	1	0.98655	0.013450006	1.0	1.0	0.33623248	1.572469	2.339738	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	1.13429915e-5	0.006024697	1.13429915e-5	4.2336287e-5	0.016239705	7.298747e-5	0.010565545	5.8511976e-4	0.0024675168	0.040115397	0.010297495	0.33218852	0.005858472	0.057101123	0.33623248	0.17125769	0.010724109	0.33623248	1.572469	2.339738	
2	45	7	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	72	0	0	43	74	72	3	NA	NA	-2	72	216	5	1	0.9675791	0.032420833	1.0	1.0	0.372216	1.4257882	1.8103077	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	2.6830536e-5	0.0048233545	2.6830536e-5	1.0614906e-4	2.9704542e-4	0.005372076	0.0014259516	1.4489393e-4	0.017122956	0.0030452593	0.02786111	0.033988696	0.372216	0.03028322	0.01279307	0.48995686	0.372216	1.4257882	1.8103077	
2	45	8	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	72	0	0	43	74	72	3	NA	NA	-2	24	288	6	0	0.99952835	4.7163738e-4	1.0	1.0	0.011536824	6.4376097	1.3064382	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	9.785515e-6	2.012941e-4	9.785515e-6	3.7161542e-5	1.0556497e-4	9.970317e-4	0.02753113	9.833681e-4	8.436919e-4	0.021643514	0.0015541324	0.7352436	0.005507063	0.011536824	0.17786488	0.010706477	0.0050485577	0.011536824	6.4376097	1.3064382	
2	45	9	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	72	3	NA	NA	-2	24	312	2	0	0.95304334	0.046956692	1.0	1.0	0.2273433	2.1370556	2.7389393	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	1.301411e-4	0.005029067	1.301411e-4	4.644869e-4	0.0012569333	7.860958e-4	0.00584778	6.2632066e-4	0.021717804	0.014865973	0.023782264	0.2273433	0.10177641	0.12898226	0.19837655	0.25254807	0.013993925	0.2273433	2.1370556	2.7389393	
2	45	10	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	72	3	NA	NA	-2	24	336	3	0	0.9873619	0.012638088	1.0	1.0	0.3808309	1.3927776	2.3389466	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	1.35127375e-5	2.1709295e-4	1.35127375e-5	4.307377e-5	1.15993804e-4	7.235195e-5	0.0018813196	5.7736874e-5	0.008040957	0.001210434	0.0126079675	0.3808309	0.24514243	0.04226484	0.0048681325	0.16888371	0.007232463	0.00837065	0.1179168	0.3808309	1.3927776	2.3389466	
2	45	11	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	72	3	NA	NA	-2	24	360	4	1	0.99255866	0.0074413186	1.0	1.0	0.6235881	0.68133473	1.8342556	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	8.516867e-6	1.12990536e-4	8.516867e-6	2.3576913e-5	6.095335e-5	3.8559258e-5	0.0021720077	3.107492e-5	0.0076120393	6.280475e-4	0.01045491	0.12424228	0.6235881	0.10130299	0.0025132508	0.09893274	0.0035261936	0.009637183	0.012153426	2.3576913e-5	0.0028098812	0.6235881	0.68133473	1.8342556	
2	45	12	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	72	3	NA	NA	-2	24	384	5	1	0.99639153	0.003608504	1.0	1.0	0.24961618	2.0022166	1.5577302	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	1.6683436e-5	2.0170904e-4	1.6683436e-5	4.322764e-5	1.0936347e-4	9.622026e-4	0.0055421726	0.0020154307	8.1920123e-4	0.016961265	0.0015002231	0.6485191	0.005337805	0.02953741	0.24961618	0.0126922885	0.010359222	0.0011337033	0.010366072	4.322764e-5	5.436508e-4	0.0034463543	0.24961618	2.0022166	1.5577302	
2	45	13	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	72	3	NA	NA	-2	24	408	5	1	0.9219818	0.078018256	1.0	1.0	0.36656925	1.4478424	2.3151345	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	4.0599345e-5	0.0030652205	4.0599345e-5	1.04540006e-4	2.5261616e-4	0.0015578212	0.0010767671	1.3510716e-4	0.020761706	0.0022050885	0.17263758	0.029123195	0.32526454	0.017207501	0.010053454	0.36656925	0.011489439	0.0192577	0.0023954923	1.04540006e-4	0.01608882	0.36656925	1.4478424	2.3151345	
2	45	14	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	43	74	72	3	NA	NA	-2	24	432	5	2	0.73952514	0.26047486	1.0	1.0	0.42401195	1.2378232	2.420529	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	4.5239005e-5	0.005217933	4.5239005e-5	1.0779711e-4	0.0025115765	1.589673e-4	0.03092386	7.9567375e-4	0.0052718557	0.009439349	0.020421728	0.22500673	0.009259268	0.07140456	0.16210237	0.42401195	0.0075566727	0.0013226728	0.023672752	0.42401195	1.2378232	2.420529	
2	45	15	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	72	3	NA	NA	-2	24	456	6	2	0.8119128	0.18808717	1.0	1.0	0.32100695	1.6393235	2.3739204	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	2.7679796e-5	0.004859231	2.7679796e-5	8.182696e-5	0.03567822	1.2810348e-4	0.0077145486	7.1292184e-4	0.002327892	0.047277153	0.0075500207	0.32100695	0.008471421	0.0488396	0.34171626	0.16527486	0.0078073908	0.32100695	1.6393235	2.3739204	
2	45	16	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	-1	41	70	72	3	NA	NA	-2	24	480	6	1	0.9970156	0.002984429	1.0	1.0	0.7493648	0.41625988	1.317803	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	2.987235e-6	4.9313094e-5	2.987235e-6	9.630783e-6	2.6187245e-5	1.6259271e-5	4.3711995e-4	1.2946312e-5	0.0022984715	2.7961112e-4	0.024217727	0.7493648	0.05721808	0.021378193	0.0011264505	0.1308929	0.0017031006	0.0023767832	0.008538638	0.7493648	0.41625988	1.317803	
2	45	17	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	72	3	NA	NA	-2	48	504	8	2	0.9498713	0.05012869	1.0	1.0	0.61681306	0.6970948	1.752952	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	8.759175e-6	1.03977305e-4	8.759175e-6	2.3208773e-5	5.7599915e-5	3.7162572e-5	0.001763197	3.0228579e-5	0.013402776	5.3684716e-4	0.00793332	0.10475712	0.61681306	0.012492864	0.0023809676	0.1981793	0.0028030756	0.014827278	0.02143866	2.3208773e-5	0.0022560032	0.61681306	0.6970948	1.752952	
2	45	18	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	48	0	0	40	69	72	3	NA	NA	-2	24	552	8	2	0.98678076	0.013219214	1.0	1.0	0.03302001	4.920516	1.454866	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.3386234e-5	1.5800001e-4	1.3386234e-5	3.436734e-5	8.6172426e-5	7.433365e-4	0.004209712	0.0015460195	6.3306943e-4	0.016344622	0.0011526092	0.67683107	0.0042089806	0.03302001	0.23130035	0.009924366	0.007820999	8.7337143e-4	0.007826174	3.436734e-5	4.217921e-4	0.002629931	0.03302001	4.920516	1.454866	
2	45	19	"Berkowitz36"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	72	3	NA	NA	-2	72	576	5	1	0.6315555	0.3684444	0.99999994	1.0	0.4055103	1.3021895	2.6434207	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	4.5547244e-4	0.0035941016	4.5547244e-4	8.328001e-4	0.001499856	0.0011274016	0.0040165787	9.865533e-4	0.009389555	0.007383367	0.0100331465	0.4055103	0.08787868	0.09127612	0.15069339	0.17945424	0.0071239467	0.007428595	0.015306389	8.328001e-4	0.0041446504	0.004655396	0.4055103	1.3021895	2.6434207	
2	46	1	"Berkowitz37"	NA	NA	NA	1	NA	NA	1	0	0	0	32	55	96	4	NA	NA	-2	24	0	0	0	0.5	0.5	1.0	1.0	0.028571427	5.129283	5.1292834	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	0.028571427	5.129283	5.1292834	
2	46	2	"Berkowitz37"	NA	NA	NA	1	NA	NA	0	24	0	1	31	54	96	4	NA	NA	-2	12	24	0	0	0.95991015	0.04008981	1.0	1.0	0.12498352	3.0001903	3.3382905	0.005515978	7.494384e-4	0.0014578016	0.0031751364	0.002494557	0.013929936	0.0018060236	0.020558003	0.027096357	0.035714194	0.2594808	0.12498352	0.04999415	0.10603847	0.21422386	0.032954793	0.028642766	0.030801935	0.0014578016	0.013611413	0.004852386	0.0038496288	0.002494557	0.0011060333	0.005515978	7.494384e-4	7.494384e-4	7.494384e-4	7.494384e-4	7.494384e-4	7.494384e-4	7.494384e-4	7.494384e-4	7.494384e-4	7.494384e-4	0.12498352	3.0001903	3.3382905	
2	46	3	"Berkowitz37"	NA	NA	NA	1	NA	NA	0	12	0	0	32	55	96	4	NA	NA	-2	12	36	1	0	0.99744856	0.0025514108	1.0	0.99999994	0.22739574	2.1367228	1.8107766	5.6327415e-5	1.1977057e-4	2.7805034e-4	0.0024264401	0.007931983	0.0023635344	0.0019802854	0.022430385	0.0035209828	0.62528366	0.01308828	0.02916318	0.22739574	0.024886448	0.014240893	0.0027980756	0.016218761	1.1977057e-4	0.0012876318	0.0026465782	3.4128636e-4	2.1477713e-4	8.806394e-5	4.992548e-4	5.6327415e-5	5.6327415e-5	5.6327415e-5	5.6327415e-5	5.6327415e-5	5.6327415e-5	5.6327415e-5	5.6327415e-5	5.6327415e-5	5.6327415e-5	5.6327415e-5	0.22739574	2.1367228	1.8107766	
2	46	4	"Berkowitz37"	NA	NA	NA	1	NA	NA	0	12	0	0	33	57	96	4	NA	NA	-2	24	48	2	0	0.99286526	0.007134683	1.0	1.0	0.5475299	0.8689904	2.142584	0.0036219582	5.623573e-5	1.119166e-4	2.503596e-4	0.0033780516	0.0011555742	1.3967317e-4	0.026813386	0.002299747	0.082411095	0.031591058	0.22213997	0.018455707	0.009629364	0.5475299	0.015391243	0.01658048	0.0026257795	1.119166e-4	0.013728115	3.8822248e-4	3.0555727e-4	1.9507359e-4	8.410992e-5	4.4326033e-4	5.623573e-5	5.623573e-5	5.623573e-5	5.623573e-5	5.623573e-5	5.623573e-5	5.623573e-5	5.623573e-5	5.623573e-5	5.623573e-5	0.5475299	0.8689904	2.142584	
