dataset.id	melody.id	note.id	melody.name	vertint12	articulation	comma	voice	ornament	dyn	phrase	bioi	deltast	accidental	mpitch	cpitch	barlength	pulses	tempo	mode	keysig	dur	onset	cpitch.order.ltm.cpint	cpitch.order.stm.cpint	cpitch.weight.ltm	cpitch.weight.stm	cpitch.weight.ltm.cpint	cpitch.weight.stm.cpint	cpitch.probability	cpitch.information.content	cpitch.entropy	cpitch.46	cpitch.48	cpitch.50	cpitch.51	cpitch.53	cpitch.55	cpitch.57	cpitch.58	cpitch.60	cpitch.62	cpitch.64	cpitch.65	cpitch.66	cpitch.67	cpitch.69	cpitch.70	cpitch.71	cpitch.72	cpitch.74	cpitch.76	probability	information.content	entropy	
1	5	19	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	96	2	NA	NA	-1	24	648	6	1	0.9745338	0.025466202	1.0	1.0	0.6090762	0.7153053	1.914704	1.2816246e-4	1.2816246e-4	1.2816246e-4	1.2816246e-4	1.2816246e-4	1.2816246e-4	0.0011497028	0.0027407315	0.0034685829	0.004714204	0.0047236765	0.047542308	0.01145353	0.6090762	0.04092418	0.19643073	0.046172094	0.01682058	0.011120212	0.0028943443	0.6090762	0.7153053	1.914704	
1	5	20	"Berkowitz4"	NA	NA	NA	1	NA	NA	0	24	0	0	38	65	96	2	NA	NA	-1	96	672	7	2	0.91728467	0.082715295	1.0	1.0	0.40664455	1.2981598	2.3521838	3.3280897e-4	3.3280897e-4	3.3280897e-4	3.3280897e-4	3.3280897e-4	0.002417391	0.0020870264	0.0038156528	0.0053041154	0.0102142645	0.017787836	0.40664455	0.11265319	0.048940048	0.3153314	0.028550012	0.014188477	0.016138732	0.008748731	0.0055143964	0.40664455	1.2981598	2.3521838	
1	6	1	"Berkowitz5"	NA	NA	NA	1	NA	NA	1	0	0	0	39	67	96	4	NA	NA	1	48	0	0	0	0.5	0.5	1.0	1.0	0.049999993	4.321928	4.3219275	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	4.321928	4.3219275	
1	6	2	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	48	0	0	40	69	96	4	NA	NA	1	24	48	0	0	0.921228	0.07877204	1.0	1.0	0.2219803	2.1714964	3.1623561	0.0011603514	0.0011603514	0.0011603514	0.0011603514	0.0011603514	0.0066004707	0.008061557	0.014406726	0.01578018	0.023835747	0.06163214	0.2677107	0.13661037	0.07251376	0.2219803	0.05705071	0.04026904	0.035508268	0.015094788	0.017143475	0.2219803	2.1714964	3.1623561	
1	6	3	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	41	71	96	4	NA	NA	1	24	72	1	0	0.8752919	0.12470813	1.0	1.0	0.33111802	1.5945826	2.8811185	0.0038879537	0.0038879537	0.0038879537	0.0038879537	0.0038879537	0.0038879537	0.008670305	0.0055443696	0.014503483	0.029175105	0.0055443696	0.04998799	0.034223083	0.19867142	0.054687496	0.20448828	0.33111802	0.020010458	0.014503483	0.0055443696	0.33111802	1.5945826	2.8811185	
1	6	4	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	96	4	NA	NA	1	48	96	2	1	0.96009576	0.039904255	1.0	1.0	0.2218296	2.1724763	2.8026574	5.5927626e-4	5.5927626e-4	5.5927626e-4	5.5927626e-4	5.5927626e-4	5.5927626e-4	5.5927626e-4	8.863214e-4	0.009423786	0.017570544	0.02012815	0.0040545533	0.01981961	0.06322281	0.34399438	0.12245692	0.08558514	0.2218296	0.0544408	0.03267239	0.2218296	2.1724763	2.8026574	
1	6	5	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	48	0	0	43	74	96	4	NA	NA	1	24	144	3	0	0.95432776	0.045672193	1.0	1.0	0.45508018	1.1358073	2.373469	2.4306375e-4	2.4306375e-4	2.4306375e-4	2.4306375e-4	2.4306375e-4	2.4306375e-4	2.4306375e-4	2.4306375e-4	0.0068767713	0.005005251	0.0135355415	0.0064412206	0.0018736591	0.024505109	0.05637034	0.13061024	0.21628402	0.052323736	0.45508018	0.029149368	0.45508018	1.1358073	2.373469	
1	6	6	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	44	76	96	4	NA	NA	1	24	168	4	1	0.96474326	0.035256747	1.0	1.0	0.42594728	1.2312531	2.2872186	1.6662183e-4	1.6662183e-4	1.6662183e-4	1.6662183e-4	1.6662183e-4	1.6662183e-4	1.6662183e-4	1.6662183e-4	1.6662183e-4	0.012680188	0.0038750758	0.009247267	0.005093135	0.041264728	0.009146298	0.04249634	0.07269291	0.29603496	0.08002233	0.42594728	0.42594728	1.2312531	2.2872186	
1	6	7	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	43	74	96	4	NA	NA	1	24	192	5	2	0.99972934	2.7064898e-4	1.0	1.0	0.7732534	0.37098688	1.3374748	7.896391e-4	7.896391e-4	7.896391e-4	7.896391e-4	7.896391e-4	7.896391e-4	7.896391e-4	7.896391e-4	7.896391e-4	7.896391e-4	0.005006064	0.0016579091	0.0041381083	0.043198884	0.022533894	0.0016579091	0.0016579091	0.07239798	0.7732534	0.0660418	0.7732534	0.37098688	1.3374748	
1	6	8	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	96	4	NA	NA	1	24	216	6	0	0.9891226	0.010877409	1.0	1.0	0.53199303	0.9105208	1.97066	1.8352077e-4	1.8352077e-4	1.8352077e-4	1.8352077e-4	1.8352077e-4	1.8352077e-4	1.8352077e-4	1.8352077e-4	1.8352077e-4	0.0029131384	0.0030891693	0.0064176554	0.007036252	0.007511687	0.019873973	0.028410815	0.050432686	0.53199303	0.07579763	0.26487228	0.53199303	0.9105208	1.97066	
1	6	9	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	41	71	96	4	NA	NA	1	24	240	7	1	0.9903008	0.009699276	0.99999994	1.0	0.65656555	0.606989	1.6445605	8.2250204e-5	8.2250204e-5	8.2250204e-5	8.2250204e-5	8.2250204e-5	8.2250204e-5	8.2250204e-5	8.2250204e-5	0.0010863082	0.0011620921	0.0026112236	0.0030899693	8.477725e-4	0.012198102	0.015515686	0.11627906	0.65656555	0.019617956	0.15322912	0.017139152	0.65656555	0.606989	1.6445605	
1	6	10	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	4	NA	NA	1	24	264	8	0	0.9999481	5.1965097e-5	1.0	1.0	0.83670264	0.25721312	0.9419047	8.86329e-6	8.86329e-6	8.86329e-6	8.86329e-6	8.86329e-6	8.86329e-6	8.86329e-6	1.4317266e-5	0.0020160398	0.0013329271	0.0021960274	9.906758e-4	0.0010345175	0.009527238	0.83670264	0.002413734	0.027672512	0.10425644	0.005705951	0.006009897	0.83670264	0.25721312	0.9419047	
1	6	11	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	41	71	96	4	NA	NA	1	96	288	9	1	0.9970069	0.002993128	1.0	1.0	0.3207959	1.6402725	1.4240475	2.6464334e-4	2.6464334e-4	2.6464334e-4	2.6464334e-4	2.6464334e-4	2.6464334e-4	3.9648355e-4	6.597963e-4	3.9648355e-4	5.281897e-4	0.0025159477	0.0017105713	0.0023661775	0.6094045	0.012003833	5.3089164e-4	0.3207959	0.0150149455	0.019097267	0.012991208	0.3207959	1.6402725	1.4240475	
1	6	12	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	96	0	0	41	71	96	4	NA	NA	1	48	384	10	1	0.76988983	0.23011011	1.0	1.0	0.06594524	3.9225879	2.8180408	0.001136507	0.001136507	0.001136507	0.001136507	0.001136507	0.001136507	0.001136507	0.001644075	0.010943794	0.014854595	0.022092164	0.0081162155	0.020543534	0.060399745	0.3427423	0.12687992	0.06594524	0.23834951	0.049199015	0.030334406	0.06594524	3.9225879	2.8180408	
1	6	13	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	48	0	0	42	72	96	4	NA	NA	1	24	432	5	0	0.9971438	0.002856242	1.0	1.0	0.6395973	0.64476424	1.7163525	1.10419525e-4	1.10419525e-4	1.10419525e-4	1.10419525e-4	1.10419525e-4	1.10419525e-4	1.10419525e-4	1.7812583e-4	0.002426346	0.004251478	0.0028023592	7.854974e-4	0.0052703368	0.012965122	0.17653407	0.038292233	0.09443451	0.6395973	0.013579989	0.008109694	0.6395973	0.64476424	1.7163525	
1	6	14	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	43	74	96	4	NA	NA	1	24	456	4	1	0.95783067	0.042169362	1.0	0.99999994	0.5834113	0.7774148	2.0236795	2.1374482e-4	2.1374482e-4	2.1374482e-4	2.1374482e-4	2.1374482e-4	2.1374482e-4	2.1374482e-4	2.1374482e-4	0.0039118044	0.0044506486	0.006976021	0.0057328106	0.0016600515	0.014478253	0.05069649	0.123974554	0.14549063	0.037359145	0.5834113	0.020148257	0.5834113	0.7774148	2.0236795	
1	6	15	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	44	76	96	4	NA	NA	1	48	480	8	2	0.9733674	0.026632586	1.0	1.0	0.5589093	0.8393139	1.9595194	1.1464495e-4	1.1464495e-4	1.1464495e-4	1.1464495e-4	1.1464495e-4	1.1464495e-4	1.1464495e-4	1.1464495e-4	1.1464495e-4	0.005341287	0.0027423275	0.0065952186	0.003613145	0.026235618	0.0065225675	0.030724736	0.040414605	0.21928702	0.09858233	0.5589093	0.5589093	0.8393139	1.9595194	
1	6	16	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	48	0	0	43	74	96	4	NA	NA	1	24	528	9	3	0.98981	0.010190016	1.0	1.0	0.6975769	0.5195759	1.6340865	0.0011804414	0.0011804414	0.0011804414	0.0011804414	0.0011804414	0.0011804414	0.0011804414	0.0011804414	0.0011804414	0.0011804414	0.007347745	0.0024602562	0.0060852724	0.034145635	0.032584526	0.0024602562	0.0024602562	0.11168661	0.6975769	0.09138814	0.6975769	0.5195759	1.6340865	
1	6	17	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	96	4	NA	NA	1	24	552	5	2	0.9903532	0.009646755	1.0	1.0	0.71792895	0.47808704	1.4281728	9.961485e-5	9.961485e-5	9.961485e-5	9.961485e-5	9.961485e-5	9.961485e-5	9.961485e-5	9.961485e-5	9.961485e-5	0.0015866962	0.0016826979	0.003498935	0.0038366362	0.004096208	0.01085063	0.015518404	0.032216784	0.71792895	0.044684846	0.16320264	0.71792895	0.47808704	1.4281728	
1	6	18	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	43	74	96	4	NA	NA	1	24	576	8	2	0.92523664	0.07476338	1.0	1.0	0.28592658	1.8062834	2.132716	1.685128e-4	1.685128e-4	1.685128e-4	1.685128e-4	1.685128e-4	1.685128e-4	1.685128e-4	1.685128e-4	0.001878494	0.0020006592	0.0042626117	0.004988644	0.0014900828	0.017994521	0.022529658	0.17216067	0.42885455	0.031840578	0.28592658	0.024724841	0.28592658	1.8062834	2.132716	
1	6	19	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	42	72	96	4	NA	NA	1	24	600	6	2	0.99561983	0.004380246	1.0	1.0	0.5931506	0.7535296	1.5074751	4.4709985e-5	4.4709985e-5	4.4709985e-5	4.4709985e-5	4.4709985e-5	4.4709985e-5	4.4709985e-5	4.4709985e-5	4.4709985e-5	0.0011818898	0.0011499771	0.0028217053	0.001524731	0.018184848	0.003389129	0.01907771	0.020454366	0.5931506	0.019624136	0.31903845	0.5931506	0.7535296	1.5074751	
1	6	20	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	41	71	96	4	NA	NA	1	24	624	5	2	0.7916954	0.20830455	1.0	1.0	0.4702114	1.0886186	1.9404652	2.5763648e-4	2.5763648e-4	2.5763648e-4	2.5763648e-4	2.5763648e-4	2.5763648e-4	2.5763648e-4	2.5763648e-4	0.0020278846	0.0021402137	0.0040883343	0.0043085488	0.0021561328	0.008079108	0.016947629	0.32181424	0.4702114	0.029381238	0.12522757	0.011556679	0.4702114	1.0886186	1.9404652	
1	6	21	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	96	4	NA	NA	1	24	648	11	1	0.99405164	0.0059483415	1.0	1.0	0.63920695	0.645645	1.6274735	2.6131482e-5	2.6131482e-5	2.6131482e-5	2.6131482e-5	2.6131482e-5	2.6131482e-5	2.6131482e-5	4.2092142e-5	0.005768224	0.003822426	0.0039559393	0.008267056	0.0029698724	0.026243284	0.63920695	0.006960861	0.041710004	0.23680237	0.01391419	0.010153764	0.63920695	0.645645	1.6274735	
1	6	22	"Berkowitz5"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	96	4	NA	NA	1	96	672	10	2	0.96321774	0.036782213	0.99999994	0.99999994	0.5847563	0.77409256	1.5649796	4.9510185e-4	4.9510185e-4	4.9510185e-4	4.9510185e-4	4.9510185e-4	4.9510185e-4	7.316591e-4	0.0011967336	7.316591e-4	9.652771e-4	0.004361027	0.0030040496	0.004109963	0.5847563	0.022440672	0.0010259852	0.3224017	0.029371265	0.013206595	0.008726477	0.5847563	0.77409256	1.5649796	
1	7	1	"Berkowitz6"	NA	NA	NA	1	NA	NA	1	0	0	0	36	62	72	3	NA	NA	2	48	0	0	0	0.5	0.5	1.0	1.0	0.049999993	4.321928	4.3219275	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	0.049999993	4.321928	4.3219275	
1	7	2	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	48	0	0	37	64	72	3	NA	NA	2	24	48	0	0	0.92698675	0.073013246	1.0	1.0	0.25144872	1.9916638	3.1507084	0.0020135662	0.0020135662	0.008167834	0.012037484	0.015436001	0.017668359	0.027833922	0.05588479	0.30152446	0.08739506	0.25144872	0.060602047	0.045321926	0.039448407	0.017668359	0.016182778	0.020611027	0.008167834	0.008560423	0.0020135662	0.25144872	1.9916638	3.1507084	
1	7	3	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	1	38	66	72	3	NA	NA	2	48	72	1	0	0.9027549	0.09724507	1.0	1.0	0.3246442	1.6230686	2.7363174	7.5223576e-4	7.5223576e-4	7.5223576e-4	9.1033266e-4	0.0064804945	0.011721389	0.023962522	0.0048080594	0.050553814	0.23955639	0.06765048	0.19107006	0.3246442	0.031785958	0.020402424	0.0050689965	0.00623633	0.0057251006	0.004087351	0.0030793173	0.3246442	1.6230686	2.7363174	
1	7	4	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	48	0	0	39	67	72	3	NA	NA	2	24	120	2	1	0.978476	0.021524047	1.0	1.0	0.33245105	1.5887862	2.5457923	3.9950412e-4	3.9950412e-4	3.9950412e-4	3.9950412e-4	5.2128907e-4	0.0049128206	0.015757252	0.0044053732	0.003404354	0.063092306	0.34892726	0.052546773	0.086472265	0.33245105	0.03298253	0.020931851	0.019026395	0.0053599547	0.0046369913	0.0029734485	0.33245105	1.5887862	2.5457923	
1	7	5	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	72	3	NA	NA	2	48	144	3	0	0.9578071	0.042192824	1.0	1.0	0.4848042	1.0445259	2.356078	1.9357385e-4	1.9357385e-4	1.9357385e-4	1.9357385e-4	1.9357385e-4	0.0064681433	0.003182696	0.003313693	0.0029199766	0.030158097	0.05352233	0.064877406	0.24002634	0.044747025	0.4848042	0.018586151	0.02932635	0.0068489034	0.004483409	0.005767461	0.4848042	1.0445259	2.356078	
1	7	6	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	48	0	0	41	71	72	3	NA	NA	2	24	192	4	1	0.907234	0.09276599	1.0	1.0	0.354572	1.4958495	2.768557	3.2144616e-4	3.2144616e-4	3.2144616e-4	3.2144616e-4	3.2144616e-4	3.2144616e-4	0.003214267	0.0043479367	0.007132115	0.033742256	0.014444561	0.031708162	0.07210548	0.22040918	0.07093773	0.13735184	0.354572	0.027684115	0.015332285	0.0050894455	0.354572	1.4958495	2.768557	
1	7	7	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	72	3	NA	NA	2	72	216	5	2	0.9453966	0.05460338	1.0	1.0	0.42567304	1.2321824	2.5118155	4.1727442e-4	4.1727442e-4	4.1727442e-4	4.1727442e-4	4.1727442e-4	4.1727442e-4	4.1727442e-4	6.5663666e-4	0.006353857	0.013546693	0.015339542	0.0036172792	0.015253279	0.051838025	0.42567304	0.086063795	0.0689053	0.2466705	0.037209436	0.02595167	0.42567304	1.2321824	2.5118155	
1	7	8	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	72	0	0	41	71	72	3	NA	NA	2	24	288	6	0	0.9934044	0.0065955617	1.0	1.0	0.21316178	2.2299793	1.8908193	8.446597e-4	8.446597e-4	8.446597e-4	8.446597e-4	8.446597e-4	8.446597e-4	0.0012636057	0.0016816139	0.0012636057	0.0020989259	0.011385567	0.003347887	0.060172793	0.5883331	0.07711224	0.0012778935	0.21316178	0.008732441	0.019381763	0.005718868	0.21316178	2.2299793	1.8908193	
1	7	9	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	72	3	NA	NA	2	24	312	7	1	0.9169198	0.08308022	1.0	1.0	0.39554274	1.3380945	2.688111	6.0753844e-4	6.0753844e-4	6.0753844e-4	6.0753844e-4	6.0753844e-4	6.0753844e-4	6.0753844e-4	9.430747e-4	0.008522503	0.012148136	0.020153385	0.005737919	0.020638209	0.055352766	0.39554274	0.10672329	0.073928535	0.21765548	0.04717576	0.031225426	0.39554274	1.3380945	2.688111	
1	7	10	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	72	3	NA	NA	2	24	336	8	1	0.98910874	0.010891248	1.0	1.0	0.621747	0.6856004	1.7289655	8.525039e-4	8.525039e-4	8.525039e-4	8.525039e-4	8.525039e-4	8.525039e-4	0.0012731212	0.0016921846	0.0012731212	0.0021100966	0.0113627715	0.0033589161	0.041578237	0.621747	0.03630772	0.0012969798	0.23854536	0.008724963	0.013818572	0.011795853	0.621747	0.6856004	1.7289655	
1	7	11	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	72	3	NA	NA	2	24	360	5	1	0.93034565	0.06965436	1.0	1.0	0.30723545	1.7025833	2.6539466	3.9128624e-4	3.9128624e-4	3.9128624e-4	3.9128624e-4	3.9128624e-4	0.0027081983	0.0030218298	0.0050409557	0.007136308	0.023122508	0.030218378	0.21274269	0.27396783	0.0373457	0.30723545	0.025172302	0.030025538	0.023265533	0.0077203773	0.00931993	0.30723545	1.7025833	2.6539466	
1	7	12	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	72	3	NA	NA	2	24	384	6	2	0.9795898	0.020410182	1.0	1.0	0.43689337	1.1946468	1.8918375	7.234513e-5	7.234513e-5	7.234513e-5	7.234513e-5	7.234513e-5	7.234513e-5	8.692311e-4	0.0012044822	0.0020553106	0.017212756	0.0030782295	0.013032948	0.01889706	0.43689337	0.01480986	0.051710837	0.41299346	0.007985954	0.017394647	0.001427716	0.43689337	1.1946468	1.8918375	
1	7	13	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	1	38	66	72	3	NA	NA	2	24	408	5	3	0.99201083	0.007989109	1.0	1.0	0.6758424	0.5652412	1.5973016	9.933407e-5	9.933407e-5	9.933407e-5	9.933407e-5	9.933407e-5	7.8157993e-4	8.784503e-4	0.0015159709	0.0019396982	0.0048117545	0.012748038	0.18435833	0.6758424	0.01613508	0.06793167	0.0081679905	0.0064439992	0.0066430136	0.008769899	0.002535529	0.6758424	0.5652412	1.5973016	
1	7	14	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	72	3	NA	NA	2	48	432	8	0	0.99333894	0.006661059	1.0	0.99999994	0.38000453	1.3959115	1.7037903	4.1900235e-5	4.1900235e-5	4.1900235e-5	4.1900235e-5	5.489453e-5	0.0045048096	0.0023719857	0.0037835476	0.0076615815	0.023589162	0.508335	0.0058546755	0.038402397	0.38000453	0.01034509	0.0020212375	0.009152618	2.2270485e-4	0.0028159888	7.121423e-4	0.38000453	1.3959115	1.7037903	
1	7	15	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	48	0	1	38	66	72	3	NA	NA	2	24	480	9	1	0.886113	0.113887005	1.0	1.0	0.4450546	1.1679457	2.3343377	2.4213553e-4	2.4213553e-4	2.4213553e-4	2.4213553e-4	2.4213553e-4	0.0029188527	0.0032284232	0.00563389	0.0029810914	0.0140175745	0.047453303	0.06817763	0.4450546	0.019529304	0.28902128	0.06585304	0.013983606	0.006559994	0.008781042	0.0055956915	0.4450546	1.1679457	2.3343377	
1	7	16	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	37	64	72	3	NA	NA	2	72	504	6	1	0.993358	0.006641992	1.0	1.0	0.76645714	0.38372296	1.3171614	6.784602e-5	6.784602e-5	6.784602e-5	6.784602e-5	8.888721e-5	0.002897225	0.0038473925	0.008517787	0.0018625429	0.0155070145	0.76645714	0.009564471	0.018098079	0.13995217	0.010386241	0.0056624995	0.013015297	3.6062163e-4	0.0023565323	0.0011547736	0.76645714	0.38372296	1.3171614	
1	7	17	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	72	0	1	38	66	72	3	NA	NA	2	24	576	10	1	0.89332604	0.10667394	1.0	1.0	0.32038614	1.6421163	2.1865165	6.5131416e-4	6.5131416e-4	6.5131416e-4	7.8663154e-4	0.004120875	0.0048673945	0.0059590843	0.0026581134	0.017212005	0.47032854	0.03228135	0.045460157	0.32038614	0.046257798	0.021786718	0.0023941605	0.008157328	0.0053100977	0.006245551	0.0038340895	0.32038614	1.6421163	2.1865165	
1	7	18	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	37	64	72	3	NA	NA	2	24	600	10	2	0.04475437	0.9552456	1.0	1.0	0.6964667	0.5218738	1.7257247	0.004609937	0.004609937	0.004609937	0.004609937	0.0046663834	0.005170608	0.0053162468	0.0051448885	0.00523722	0.005862692	0.6964667	0.095989406	0.005850157	0.11873617	0.005956246	0.005504083	0.0057065412	0.0050999983	0.005156961	0.005695994	0.6964667	0.5218738	1.7257247	
1	7	19	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	1	38	66	72	3	NA	NA	2	24	624	8	3	0.81894666	0.18105331	1.0	1.0	0.27648446	1.8547297	2.0903895	7.986834e-4	7.986834e-4	7.986834e-4	9.4957586e-4	0.004333761	0.0050483746	0.006077393	0.00498002	0.016069965	0.531042	0.042927247	0.046031877	0.27648446	0.01930889	0.017327398	0.0026342967	0.012090743	0.0054677646	0.0037165505	0.0031136805	0.27648446	1.8547297	2.0903895	
1	7	20	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	72	3	NA	NA	2	48	648	5	2	0.56079906	0.43920094	1.0	1.0	0.40472445	1.3049881	1.8332088	7.555898e-4	7.555898e-4	7.555898e-4	7.555898e-4	8.8006764e-4	0.003183423	0.004508762	0.002990594	0.0037372669	0.0152681405	0.46716905	0.0452315	0.014512475	0.40472445	0.010116189	0.0069665336	0.008334559	0.0026795827	0.003079724	0.0035953491	0.40472445	1.3049881	1.8332088	
1	7	21	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	48	0	0	40	69	72	3	NA	NA	2	24	696	5	2	0.92059076	0.07940919	1.0	0.99999994	0.6755946	0.56577027	1.72388	1.2528668e-4	1.2528668e-4	1.2528668e-4	1.2528668e-4	1.2528668e-4	0.0085899355	0.0018475951	0.001920628	0.0017007672	0.0095994985	0.041161183	0.041936096	0.16088073	0.023244768	0.6755946	0.010074471	0.013124096	0.0038592285	0.0025682529	0.0032716296	0.6755946	0.56577027	1.72388	
1	7	22	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	41	71	72	3	NA	NA	2	48	720	8	2	0.692344	0.307656	1.0	1.0	0.4174114	1.2604581	2.6442852	7.6121447e-4	7.6121447e-4	7.6121447e-4	7.6121447e-4	7.6121447e-4	7.6121447e-4	0.0044118846	0.0055558267	0.008105386	0.031989723	0.013888794	0.025307579	0.041304797	0.19646072	0.06185229	0.14683245	0.4174114	0.0215111	0.01453556	0.0062652384	0.4174114	1.2604581	2.6442852	
1	7	23	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	48	0	0	40	69	72	3	NA	NA	2	24	768	7	3	0.39195693	0.608043	1.0	1.0	0.5239009	0.93263406	2.2229161	0.0024232608	0.0024232608	0.0024232608	0.0024232608	0.0024232608	0.0024232608	0.0024232608	0.0029243904	0.0074938843	0.01025709	0.0107995	0.0059329956	0.010774279	0.018467955	0.5239009	0.13250159	0.02013271	0.21082781	0.015593972	0.013430052	0.5239009	0.93263406	2.2229161	
1	7	24	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	72	3	NA	NA	2	24	792	8	3	0.7741394	0.2258606	1.0	0.99999994	0.0993077	3.3319507	2.0245812	0.0014499188	0.0014499188	0.0014499188	0.0014499188	0.0014499188	0.0014499188	0.0019845536	0.0024796068	0.0019845536	0.002947167	0.011007134	0.0042405482	0.04028363	0.5147798	0.0993077	0.003079904	0.27715662	0.008951309	0.016661644	0.006436282	0.0993077	3.3319507	2.0245812	
1	7	25	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	72	3	NA	NA	2	24	816	7	0	0.93173796	0.068262	1.0	0.99999994	0.4649089	1.10498	2.4697983	2.588258e-4	2.588258e-4	2.588258e-4	2.588258e-4	2.588258e-4	2.588258e-4	0.0027060364	0.003709043	0.006854219	0.0044153943	0.018765898	0.020101603	0.08550612	0.4649089	0.14106674	0.05518171	0.15850365	0.019267576	0.0130447615	0.0044153943	0.4649089	1.10498	2.4697983	
1	7	26	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	1	38	66	72	3	NA	NA	2	24	840	4	1	0.96787053	0.03212944	1.0	1.0	0.43576556	1.1983759	2.4684653	3.1425577e-4	3.1425577e-4	3.1425577e-4	3.1425577e-4	3.1425577e-4	0.002351568	0.0026355213	0.004488214	0.005708368	0.011219321	0.026473615	0.20948127	0.43576556	0.058094185	0.16292235	0.02764291	0.019357847	0.018614605	0.0062600053	0.0074133663	0.43576556	1.1983759	2.4684653	
1	7	27	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	39	67	72	3	NA	NA	2	24	864	9	2	0.9701307	0.029869314	1.0	1.0	0.3750724	1.414759	1.6466765	4.9201662e-5	4.9201662e-5	4.9201662e-5	4.9201662e-5	6.405478e-5	0.004759672	0.0025427996	0.0040132045	0.0026910293	0.027167128	0.52559257	0.0065475604	0.024915656	0.3750724	0.010714829	0.0021699977	0.009509142	2.515026e-4	0.00300697	7.847883e-4	0.3750724	1.414759	1.6466765	
1	7	28	"Berkowitz6"	NA	NA	NA	1	NA	NA	0	24	0	0	40	69	72	3	NA	NA	2	24	888	5	2	0.6335933	0.36640662	1.0	1.0	0.381178	1.3914633	2.52378	8.555439e-4	8.555439e-4	8.555439e-4	8.555439e-4	8.555439e-4	0.0050733485	0.0054525197	0.021634268	0.0051504667	0.015579606	0.03335722	0.113249786	0.3132483	0.039645214	0.381178	0.018317977	0.015552605	0.009052384	0.0111510465	0.0080796145	0.381178	1.3914633	2.52378	
